price_per_m,floors,latitude,longitude
77.5,9,53.198041,50.141282
75.0,9,53.247107,50.214612
89.0,18,53.25549,50.198631
26.0,2,53.250604,50.355081
38.0,3,53.308547,50.316238
87.7,9,53.244295,50.058709
66.5,9,53.250539,50.238318
44.0,5,53.208154,50.226344
70.0,12,53.240786,50.215034
50.2,5,53.236653,50.282614
51.5,5,53.239132,50.281788
74.5,10,53.246261,50.062689
36.2,10,53.435576,50.122076
41.0,5,53.213224,50.194283
71.0,3,53.193995,50.130206
89.0,4,53.188508,50.09448
43.0,4,53.226169,50.261567
62.2,10,53.236761,50.262627
47.0,3,53.178293,50.074268
82.2,21,53.239881,50.060515
57.0,12,53.235268,50.211054
39.5,5,53.123685,50.09413
51.5,5,53.228692,50.271664
92.0,16,53.214453,50.131904
61.0,9,53.257419,50.228518
62.0,5,53.200075,50.22461
67.0,5,53.210468,50.171475
61.5,9,53.234492,50.28009
67.0,18,53.209071,50.207659
60.5,12,53.199034,50.143249
40.0,3,53.201353,50.288094
58.6,5,53.237963,50.23539
42.0,5,53.487182,49.847264
35.0,5,53.486844,49.851611
48.0,5,53.252312,50.238273
32.0,2,53.138332,50.2383
53.0,2,53.24611,50.061296
58.8,5,53.210242,50.220945
54.5,10,53.209913,50.284537
71.4,12,53.189533,50.118429
46.0,2,53.224902,50.263956
51.0,4,53.184974,50.089342
45.0,5,53.107184,50.084661
46.0,5,53.154362,50.089404
56.0,10,53.22446,50.271457
93.0,16,53.254074,50.201712
86.5,9,53.197556,50.112329
65.0,16,53.194114,50.181051
53.0,9,53.24105,50.222238
49.0,5,53.21406,50.170433
52.0,4,53.237143,50.27647
32.5,2,53.188087,50.100544
40.0,3,53.323873,50.312717
43.0,5,53.247797,50.267657
32.5,5,53.485628,49.848449
57.0,5,53.212091,50.166363
58.0,5,53.11753,50.161171
68.5,7,53.114319,50.148217
43.5,3,53.326283,50.313148
39.0,5,53.109417,50.079775
72.4,14,53.215343,50.164567
42.0,5,53.346661,50.2095
66.0,16,53.244979,50.189576
63.0,9,53.245297,50.216705
30.0,3,53.484229,49.851405
47.0,3,53.32568,50.317783
51.5,9,53.210091,50.279111
71.1,4,53.259811,50.189423
53.8,9,53.209745,50.278293
49.0,3,53.37323,50.372571
52.8,9,53.110946,50.144606
52.8,5,53.25229,50.234698
28.0,2,53.157478,50.087994
57.5,5,53.203964,50.231572
46.2,5,53.251644,50.37682
91.0,9,53.211142,50.140626
75.0,6,53.190731,50.202619
55.5,9,53.110368,50.139333
130.0,5,53.19789,50.103095
50.0,5,53.215887,50.23442
57.0,10,53.307208,50.289235
60.0,5,53.182195,50.152646
46.4,10,53.351999,50.2141
22.0,9,53.486775,49.854953
44.6,3,53.316187,50.306698
59.0,12,53.264831,50.231186
59.0,5,53.116789,50.156131
50.0,5,53.185805,50.193897
26.0,2,53.188476,50.102619
62.0,9,53.11039,50.143842
49.0,9,53.112692,50.143357
50.0,5,53.347801,50.222122
67.3,8,53.194416,50.108449
55.4,5,53.248492,50.077268
43.0,3,53.32063,50.312366
35.0,5,53.489802,49.851531
61.0,9,53.237354,50.215375
100.0,11,53.201326,50.11604
61.3,7,53.140569,50.022606
36.0,4,53.347957,50.222993
59.0,12,53.245205,50.231248
47.0,9,53.241056,50.229057
64.0,9,53.26608,50.221636
45.0,2,53.193197,50.129227
48.0,5,53.296418,50.291876
43.0,2,53.358679,50.210857
55.0,5,53.190127,50.208674
58.0,9,53.266893,50.227017
44.0,5,53.240242,50.233117
46.0,5,53.22673,50.296484
70.5,10,53.1968,50.112608
12.0,2,53.344591,50.21127
46.0,3,53.313174,50.311513
63.0,10,53.208225,50.216804
50.5,5,53.241703,50.237797
75.5,18,53.241509,50.185524
42.0,5,53.516446,50.137752
25.0,4,53.482986,49.855286
58.3,5,53.212722,50.166435
38.0,5,53.51567,50.142064
42.0,5,53.137787,50.080017
36.0,2,53.150231,50.138102
57.0,10,53.22659,50.274125
53.0,10,53.235974,50.254138
55.0,10,53.308504,50.28883
100.0,6,53.205123,50.122831
46.1,3,53.295794,50.285588
72.0,10,53.22329,50.153517
48.0,9,53.112698,50.147274
42.0,3,53.266452,50.237357
54.3,9,53.258798,50.231707
50.0,5,53.230455,50.217738
47.0,3,53.316068,50.310588
51.5,5,53.226789,50.292639
51.8,9,53.092716,50.163273
53.0,12,53.235192,50.246798
65.0,16,53.248702,50.23768
49.0,9,53.19495,50.204865
39.0,5,53.391738,50.167773
43.9,9,53.116076,50.069677
62.0,5,53.191681,50.177709
45.0,9,53.213925,50.266948
34.0,2,53.300939,50.284923
53.0,2,53.182735,50.090842
57.0,10,53.197011,50.20146
70.0,10,53.220347,50.199592
53.5,5,53.207815,50.18203
74.0,15,53.204196,50.126397
50.0,5,53.199778,50.251434
97.0,10,53.197561,50.155008
44.0,5,53.220244,50.273056
75.0,5,53.199562,50.112635
48.0,3,53.154389,50.074726
58.0,9,53.192582,50.190348
39.0,3,53.228881,50.29546
37.3,2,53.222659,50.245074
48.5,5,53.115892,50.149672
64.0,10,53.309688,50.286648
56.8,9,53.19795,50.155988
65.0,5,53.236928,50.28159
34.5,3,53.149858,50.144112
73.0,11,53.20378,50.22523
31.0,2,53.201984,50.179272
35.0,5,53.120686,50.093492
49.0,12,53.262892,50.2186
52.2,10,53.23081,50.250463
60.0,5,53.226935,50.207434
45.0,3,53.320506,50.311468
60.0,3,53.232406,50.273972
50.3,5,53.191184,50.194804
32.3,2,53.222794,50.251658
47.0,5,53.224972,50.291238
55.0,9,53.188622,50.215231
48.5,13,53.207335,50.214468
56.0,5,53.21578,50.213677
26.0,2,53.184283,50.211171
49.0,9,53.240776,50.214046
52.0,4,53.206709,50.160937
71.8,24,53.260328,50.223757
95.0,5,53.217494,50.231257
30.0,2,53.187823,50.113237
54.5,9,53.236901,50.287735
73.5,9,53.226439,50.202502
45.0,5,53.121075,50.084455
50.0,5,53.347983,50.226999
55.0,2,53.187613,50.083709
39.5,5,53.248632,50.312762
57.0,16,53.247765,50.192414
67.5,9,53.190192,50.140573
47.0,3,53.319113,50.309177
89.0,12,53.206116,50.130323
31.0,2,53.077874,50.217226
63.5,5,53.18683,50.200823
42.0,9,53.123901,50.09298
37.0,3,53.309026,50.308009
43.0,5,53.347785,50.220666
50.0,9,53.110849,50.138084
32.0,5,53.42784,49.959472
90.0,4,53.191767,50.109976
49.0,4,53.232379,50.27558
56.0,9,53.237542,50.208665
33.0,2,53.127089,50.106517
81.0,17,53.240835,50.184536
51.5,5,53.134356,50.25023
58.0,5,53.214701,50.23442
42.3,5,53.291197,50.365079
42.7,5,53.516473,50.136521
63.0,5,53.211277,50.236504
80.2,9,53.247118,50.076684
43.0,9,53.123944,50.092432
53.0,5,53.196871,50.223173
31.0,2,53.136787,50.240034
55.0,2,53.219177,50.25712
45.0,9,53.488526,49.853183
58.0,12,53.189695,50.136728
55.5,5,53.19495,50.167019
43.5,5,53.296892,50.284815
38.0,4,53.222433,50.263965
56.0,5,53.237725,50.281383
38.0,5,53.518031,50.142414
47.0,5,53.245685,50.24873
53.2,5,53.160766,50.374575
59.0,10,53.235429,50.067755
41.0,5,53.201483,50.230108
131.0,14,53.20254,50.123567
76.5,9,53.197059,50.112608
37.3,9,53.491575,49.848431
55.7,5,53.199325,50.2489
67.5,6,53.202664,50.157209
58.0,5,53.201084,50.156572
33.5,3,53.150701,50.140608
59.0,10,53.209891,50.21542
45.0,3,53.196698,50.212932
44.0,5,53.116433,50.160551
54.0,12,53.263947,50.216238
47.6,16,53.251854,50.230629
53.5,9,53.217397,50.273317
57.0,9,53.267836,50.224287
79.0,10,53.276511,50.264324
85.0,9,53.192571,50.105484
90.0,24,53.238345,50.063075
49.0,5,53.246401,50.251658
59.0,5,53.200183,50.186674
54.5,2,53.191751,50.100517
52.0,5,53.29644,50.363364
42.0,9,53.113292,50.148981
74.0,9,53.235747,50.205269
51.0,5,53.228536,50.248433
57.0,10,53.230277,50.189288
60.2,9,53.287182,50.121313
50.0,5,53.250954,50.239639
50.0,10,53.235564,50.252916
66.0,10,53.218395,50.244229
59.0,5,53.214885,50.244184
33.0,2,53.23143,50.264118
15.0,2,53.194923,50.113506
59.0,5,53.22942,50.187563
25.5,4,53.483056,49.854243
46.0,5,53.207809,50.239621
74.0,9,53.207507,50.22249
60.0,9,53.236518,50.215124
48.0,5,53.312964,50.298487
54.0,5,53.201974,50.204766
36.0,2,53.227824,50.236135
48.0,3,53.318715,50.312842
42.0,3,53.318188,50.306734
39.0,10,53.12061,50.084149
68.0,12,53.199093,50.147373
57.0,5,53.212188,50.223352
45.0,9,53.246595,50.256599
63.0,9,53.194524,50.137383
61.5,9,53.2373,50.253167
34.0,5,53.12088,50.085874
47.5,3,53.372596,50.369697
57.0,9,53.221619,50.198011
48.8,18,53.251348,50.248218
63.0,9,53.224266,50.174277
57.0,5,53.219193,50.226963
65.0,12,53.194276,50.146986
57.0,5,53.197842,50.160039
56.0,5,53.232972,50.279452
70.0,5,53.196229,50.170379
49.0,5,53.20213,50.228706
70.0,14,53.245685,50.190537
23.0,2,53.045199,50.184922
41.0,4,53.299669,50.289037
70.7,17,53.198101,50.170612
44.5,5,53.188265,50.218501
40.0,9,53.250442,50.265789
61.0,5,53.216508,50.207775
41.0,5,53.248918,50.256168
44.9,5,53.37743,50.170495
55.0,9,53.252829,50.203922
90.0,3,53.267529,50.197014
31.0,4,53.517919,50.136243
61.2,9,53.192684,50.137114
34.0,2,53.078123,50.231527
50.0,16,53.08621,50.159464
66.5,9,53.199697,50.15738
47.0,5,53.244467,50.243106
42.0,9,53.393408,50.169507
61.9,5,53.135599,50.251461
52.5,5,53.192134,50.181131
72.0,22,53.221533,50.195145
70.0,10,53.19905,50.158135
23.0,4,53.114606,50.081239
70.0,8,53.192927,50.113668
48.0,5,53.196078,50.176137
51.0,5,53.211611,50.224843
57.0,5,53.21406,50.161854
70.0,17,53.208052,50.207695
62.5,5,53.19721,50.174996
39.5,3,53.37302,50.369463
52.0,2,53.189037,50.100562
36.5,5,53.516821,50.14006
54.0,5,53.194125,50.182533
59.0,5,53.235419,50.282632
66.0,9,53.188163,50.138479
59.0,5,53.19072,50.204065
27.0,2,53.11246,50.167585
56.7,10,53.187818,50.136818
54.0,5,53.201278,50.18547
56.5,5,53.190537,50.175454
51.3,9,53.208359,50.285004
63.5,5,53.218443,50.207982
73.0,5,53.202179,50.116093
53.0,5,53.253449,50.24404
41.0,5,53.227366,50.245613
50.0,10,53.156522,50.089611
65.3,9,53.206186,50.224556
68.8,9,53.210252,50.173316
39.5,9,53.213434,50.228006
45.3,3,53.310855,50.310785
38.0,3,53.325611,50.317433
44.5,9,53.110601,50.081374
54.0,5,53.221155,50.272239
44.5,5,53.230697,50.297194
54.0,5,53.190925,50.176694
62.0,5,53.201671,50.197723
42.0,5,53.342054,50.225598
56.0,4,53.190704,50.093851
48.5,3,53.313917,50.309698
70.0,9,53.238372,50.22593
76.0,9,53.263382,50.219723
55.0,4,53.205657,50.162303
50.5,5,53.225139,50.190591
62.0,11,53.19721,50.143214
53.5,9,53.246224,50.267765
51.0,5,53.211584,50.252655
53.0,10,53.14214,50.041425
96.0,5,53.209109,50.11833
51.0,12,53.238647,50.237016
59.0,10,53.221392,50.255135
57.0,10,53.349929,50.21259
70.0,10,53.213558,50.167208
48.0,3,53.322378,50.315331
44.0,3,53.373547,50.370954
37.0,5,53.137111,50.15853
47.2,5,53.227037,50.298398
67.0,9,53.19392,50.176945
38.1,5,53.103432,50.034455
61.0,12,53.267222,50.222714
65.0,5,53.298291,50.278239
56.0,10,53.250593,50.202359
36.0,5,53.143755,50.044156
49.6,9,53.208699,50.283584
42.0,2,53.26663,50.244984
43.0,5,53.229694,50.215205
52.0,5,53.114703,50.151622
40.0,4,53.114206,50.077133
43.0,3,53.326729,50.317442
42.0,5,53.122664,50.095091
59.5,9,53.22929,50.210731
51.0,9,53.231522,50.266543
17.0,2,53.140655,50.135201
37.0,2,53.226126,50.238381
51.7,5,53.251267,50.236495
49.3,10,53.233112,50.29634
57.0,5,53.209826,50.130404
62.3,9,53.263409,50.223739
44.0,5,53.235597,50.274718
42.3,4,53.346908,50.22152
41.0,5,53.212501,50.282695
54.3,9,53.110076,50.143267
49.0,5,53.211795,50.164549
58.5,5,53.226714,50.262734
46.0,5,53.489202,49.851324
59.2,5,53.118573,50.158395
81.5,9,53.235429,50.053454
71.0,4,53.258432,50.191453
63.0,5,53.192058,50.17955
23.0,2,53.229468,50.259824
57.0,5,53.19201,50.176811
42.0,2,53.349419,50.214594
62.0,5,53.206321,50.190321
73.0,22,53.218492,50.170729
52.0,9,53.111773,50.144256
54.0,5,53.227161,50.263714
45.0,2,53.186253,50.092827
58.0,10,53.219635,50.245083
49.3,5,53.116254,50.150894
65.0,16,53.253799,50.219696
64.0,6,53.186992,50.111916
78.0,9,53.199999,50.138156
62.8,5,53.204293,50.230988
62.5,5,53.193289,50.170882
49.0,9,53.258211,50.229856
47.5,3,53.445322,49.800524
53.3,10,53.234572,50.251425
54.3,9,53.25799,50.209644
39.0,4,53.517314,50.1368
56.3,5,53.190683,50.133799
68.0,9,53.254919,50.225302
61.0,5,53.208564,50.190079
33.3,5,53.515424,50.141345
57.0,9,53.244532,50.214648
63.0,5,53.233742,50.187662
37.5,5,53.136841,50.159177
42.0,2,53.186426,50.092989
57.0,5,53.186701,50.193986
76.0,12,53.211272,50.144588
48.0,5,53.215823,50.269571
54.0,5,53.198899,50.162923
50.5,5,53.217953,50.224906
52.0,9,53.162839,50.390169
51.0,3,53.2982,50.323685
47.0,5,53.212798,50.238597
53.0,10,53.310102,50.287681
67.0,9,53.200113,50.154227
52.0,5,53.217031,50.227422
36.0,5,53.119729,50.088506
70.0,9,53.197162,50.209752
56.5,5,53.20953,50.189989
36.5,5,53.125041,50.091974
50.8,5,53.188843,50.206994
45.0,5,53.218303,50.22823
39.0,2,53.139591,50.241058
48.7,5,53.243648,50.234357
60.0,19,53.223872,50.193456
56.0,5,53.207405,50.183332
55.0,18,53.260586,50.236989
66.0,12,53.264297,50.215294
56.0,9,53.112563,50.148936
73.0,9,53.245545,50.211665
74.5,16,53.253109,50.212177
44.0,4,53.293399,50.37099
60.0,5,53.21303,50.191184
17.0,2,53.136155,50.12178
44.0,4,53.346516,50.220999
45.0,5,53.43681,50.125732
26.0,2,53.044928,50.183746
56.0,5,53.208537,50.244858
55.0,5,53.215931,50.271026
66.8,16,53.240587,50.054837
57.0,9,53.258275,50.227071
26.0,1,53.196202,50.119309
34.0,5,53.487396,49.85242
51.0,4,53.243901,50.060371
36.3,9,53.116303,50.068761
41.0,2,53.348849,50.215717
67.0,5,53.231635,50.223694
52.0,5,53.249688,50.259177
64.0,5,53.194378,50.120738
58.5,10,53.237963,50.261459
44.0,9,53.228503,50.266858
39.9,5,53.161932,50.382615
42.0,12,53.244876,50.25359
48.0,5,53.297721,50.285704
44.3,3,53.318844,50.308261
54.0,5,53.239639,50.223298
46.0,5,53.297726,50.284977
32.0,2,53.206882,50.190034
45.0,10,53.108746,50.082254
60.0,5,53.201094,50.18945
45.0,3,53.316999,50.311279
64.0,5,53.210209,50.221726
56.0,12,53.199277,50.138785
49.2,5,53.225802,50.295469
43.0,5,53.21764,50.23159
56.5,9,53.236135,50.224233
63.0,9,53.245803,50.194804
59.0,5,53.213946,50.23291
48.0,9,53.209071,50.276317
39.0,3,53.184801,50.217091
25.0,2,53.044484,50.184518
75.5,9,53.204039,50.136368
43.0,5,53.234896,50.298272
30.0,5,53.121594,50.084149
67.0,9,53.188913,50.189737
41.0,3,53.31205,50.31189
45.0,5,53.213213,50.256204
64.7,5,53.226864,50.206572
42.0,5,53.108887,50.085838
49.0,5,53.30265,50.271439
43.0,2,53.201628,50.181096
54.0,3,53.1152,50.161737
91.0,16,53.199562,50.166794
76.0,17,53.197912,50.152772
56.0,5,53.226697,50.243663
92.0,6,53.194529,50.110587
41.0,5,53.106265,50.083143
43.0,5,53.214421,50.192863
52.3,5,53.194459,50.175095
71.0,9,53.232832,50.217208
36.0,3,53.310393,50.308027
44.5,3,53.321604,50.310282
50.0,3,53.202168,50.287339
67.0,5,53.190456,50.131167
50.3,9,53.20933,50.284132
60.0,12,53.200415,50.145819
49.0,3,53.31652,50.307453
51.0,5,53.26747,50.239764
41.5,10,53.149156,50.102556
43.5,9,53.122853,50.084149
51.5,2,53.141752,50.003615
53.0,10,53.146526,50.062518
53.5,4,53.246822,50.286252
85.0,22,53.217624,50.168816
30.0,2,53.116897,50.07354
51.0,5,53.195349,50.208234
48.0,12,53.261028,50.221574
50.8,5,53.251946,50.235282
44.5,5,53.294265,50.290169
33.0,5,53.190051,50.279632
53.0,3,53.183641,50.081688
34.0,5,53.122388,50.084859
23.0,2,53.175017,50.178931
78.0,5,53.244596,50.245217
31.0,4,53.113406,50.078948
47.0,5,53.186728,50.203616
20.0,9,53.486726,49.855905
42.0,5,53.192183,50.18247
61.0,17,53.186528,50.13459
45.0,5,53.236222,50.285354
149.3,25,53.215478,50.134096
51.3,5,53.210905,50.242998
59.0,9,53.203689,50.224331
56.0,5,53.21902,50.272095
43.0,10,53.147558,50.061188
51.0,12,53.250927,50.208898
41.5,9,53.21675,50.284375
41.0,3,53.318688,50.30792
63.0,9,53.200215,50.137779
65.0,10,53.244833,50.20791
62.0,5,53.191789,50.180467
31.0,2,53.219953,50.25535
44.5,3,53.314234,50.31039
47.0,5,53.216696,50.199888
48.6,9,53.209034,50.284366
44.5,3,53.373514,50.369805
71.0,3,53.18036,50.085434
52.0,10,53.112152,50.08503
50.7,11,53.248066,50.25712
62.0,16,53.25896,50.221403
38.2,5,53.124847,50.096187
37.0,2,53.236119,50.295056
50.0,5,53.211347,50.246196
56.0,5,53.209729,50.193277
71.0,16,53.219619,50.190923
69.0,16,53.195117,50.151577
53.0,5,53.185217,50.195253
61.0,9,53.257968,50.228805
50.0,4,53.215737,50.232632
35.0,9,53.482756,49.859993
50.0,4,53.213731,50.241687
40.5,5,53.23281,50.298442
51.0,5,53.191201,50.194058
65.7,12,53.246859,50.242019
133.8,18,53.222746,50.051981
52.5,5,53.196865,50.163354
53.0,3,53.317408,50.309878
49.0,12,53.239682,50.207515
47.0,3,53.205841,50.2353
51.0,5,53.26608,50.24272
60.0,9,53.264416,50.229578
47.5,3,53.312642,50.310785
51.0,9,53.233128,50.282425
53.5,3,53.287542,50.219885
61.5,5,53.343946,50.213677
67.0,6,53.212895,50.199798
49.5,10,53.156679,50.077592
55.0,9,53.252727,50.24811
44.0,5,53.390836,50.168582
51.0,5,53.207513,50.230683
57.0,5,53.199519,50.176083
48.0,9,53.141249,50.047696
49.0,5,53.187645,50.174726
59.0,5,53.243971,50.240456
51.0,3,53.313605,50.312582
56.0,5,53.214394,50.233413
38.0,5,53.10873,50.079721
55.0,5,53.24763,50.230422
45.0,16,53.251488,50.230638
15.0,2,53.045816,50.186009
56.0,12,53.234723,50.202008
60.0,12,53.253131,50.209689
30.0,4,53.207043,50.159904
27.0,2,53.164626,50.382462
50.0,4,53.204897,50.229272
54.0,5,53.20131,50.154478
72.5,9,53.197761,50.135632
32.0,4,53.484605,49.851836
56.0,5,53.195031,50.17204
100.0,10,53.198246,50.146331
60.0,5,53.116087,50.155871
33.0,3,53.213224,50.151694
81.0,9,53.207901,50.142657
58.0,9,53.24492,50.241911
48.0,3,53.180279,50.192208
78.0,4,53.181099,50.087635
49.0,5,53.297306,50.28088
77.0,5,53.225468,50.262106
72.0,5,53.186873,50.105475
83.0,5,53.200479,50.225239
47.0,4,53.208494,50.15862
66.0,5,53.213504,50.198505
53.5,5,53.215985,50.273748
50.0,10,53.30661,50.2861
50.0,9,53.092927,50.163839
71.0,12,53.199552,50.14218
58.0,10,53.26663,50.222158
50.0,3,53.163843,50.382704
56.0,5,53.204563,50.227143
54.0,5,53.217624,50.231365
53.0,9,53.244957,50.245657
42.2,3,53.298027,50.324269
73.0,22,53.223193,50.193699
64.0,9,53.196682,50.222113
62.0,12,53.236701,50.18918
45.0,9,53.122145,50.082371
46.0,5,53.30413,50.272984
64.0,9,53.243449,50.26056
47.5,3,53.327735,50.314594
111.0,14,53.236249,50.060973
59.0,11,53.239423,50.276604
69.0,10,53.25409,50.205817
55.0,5,53.195716,50.121313
84.0,9,53.205668,50.11983
86.0,8,53.194912,50.105125
46.5,3,53.312007,50.309285
60.0,9,53.262902,50.227476
45.2,5,53.120151,50.081032
62.0,4,53.241115,50.230359
64.0,9,53.239811,50.210632
59.7,9,53.19331,50.14793
54.5,5,53.21441,50.170064
44.0,5,53.135728,50.079038
64.0,9,53.20631,50.12796
56.0,3,53.115562,50.160237
41.8,5,53.348032,50.219831
66.0,5,53.195673,50.164755
73.0,9,53.256934,50.20977
69.0,9,53.228315,50.189117
54.3,5,53.19372,50.135883
68.0,2,53.187057,50.085667
55.0,5,53.193078,50.180449
69.0,9,53.110109,50.137958
60.6,5,53.255431,50.189108
81.0,10,53.225096,50.1974
55.0,12,53.236782,50.189585
62.0,5,53.251671,50.235812
53.9,5,53.133616,50.248712
89.0,5,53.234777,50.055493
61.0,12,53.253767,50.225104
58.0,2,53.196191,50.11383
73.0,5,53.224606,50.191085
87.0,8,53.200852,50.109985
59.0,9,53.246617,50.210452
64.0,9,53.208985,50.141794
67.0,12,53.208403,50.207012
62.5,9,53.192285,50.196115
39.0,2,53.13642,50.128823
69.0,5,53.211838,50.166911
62.0,5,53.219247,50.242891
48.5,5,53.251633,50.23592
31.0,9,53.190791,50.221906
30.0,2,53.074596,50.264324
47.0,5,53.119913,50.078849
64.0,5,53.212113,50.170828
38.3,4,53.347371,50.216121
83.0,3,53.190607,50.09368
44.0,5,53.12215,50.085937
52.0,9,53.218826,50.22108
52.0,5,53.208581,50.165384
42.5,5,53.13803,50.154272
43.5,9,53.4906,49.847856
55.0,5,53.212782,50.193636
42.0,3,53.311716,50.311845
58.5,12,53.243017,50.231778
53.0,9,53.208343,50.224826
62.0,9,53.235871,50.218232
52.0,5,53.227172,50.291516
34.0,5,53.148724,50.136341
45.0,2,53.193488,50.116066
53.0,12,53.254742,50.211647
50.0,3,53.317747,50.305144
45.0,9,53.206585,50.283863
46.0,24,53.190364,50.147561
57.5,5,53.116233,50.161638
65.2,12,53.259703,50.226335
60.0,7,53.252484,50.20517
40.0,2,53.182076,50.092611
78.0,5,53.196169,50.129406
50.0,5,53.202394,50.229982
55.0,5,53.20323,50.177924
47.0,3,53.317779,50.308854
54.0,9,53.231058,50.060946
102.0,9,53.199794,50.107703
37.0,4,53.236739,50.289199
102.0,9,53.205582,50.129712
50.0,3,53.326331,50.312654
98.3,4,53.19871,50.099978
67.0,5,53.117351,50.155413
54.0,5,53.21338,50.255314
31.0,2,53.23447,50.242962
56.5,11,53.208473,50.280988
51.0,5,53.189992,50.208566
38.0,5,53.484192,49.859238
49.0,5,53.240743,50.220567
37.0,5,53.30258,50.270002
44.0,5,53.253907,50.265034
47.0,9,53.342877,50.227107
35.0,3,53.150614,50.141947
44.0,10,53.108509,50.083583
96.5,8,53.19967,50.11745
116.0,2,53.187839,50.090518
52.0,10,53.20617,50.224475
58.0,5,53.225711,50.292298
16.0,5,53.217737,50.233198
61.0,5,53.187359,50.177457
57.0,9,53.113671,50.146142
39.5,2,53.219381,50.238345
44.0,5,53.237257,50.279111
49.0,5,53.195948,50.197517
45.5,9,53.210759,50.283396
70.0,9,53.23772,50.205098
66.3,5,53.211622,50.251425
58.7,16,53.195619,50.152251
63.7,3,53.191994,50.095989
69.0,9,53.258782,50.206689
40.0,2,53.21736,50.236692
52.0,11,53.207599,50.175625
50.5,9,53.238631,50.283647
44.0,5,53.199676,50.247607
45.0,2,53.218761,50.239378
58.0,5,53.210371,50.166929
62.0,3,53.202783,50.22867
49.0,3,53.368158,50.182829
77.0,7,53.200404,50.154999
42.0,18,53.194308,50.206527
64.0,5,53.247382,50.234671
46.5,5,53.143167,50.048082
38.0,5,53.303107,50.272867
26.0,2,53.181035,50.075427
46.0,10,53.146126,50.059931
43.2,3,53.314498,50.307057
52.0,5,53.213768,50.247831
38.0,2,53.115346,50.074843
66.4,16,53.238749,50.189818
79.7,4,53.194896,50.098792
74.0,9,53.194896,50.139746
64.0,5,53.211811,50.183988
40.0,5,53.143658,50.04333
32.0,2,53.140974,50.131257
59.0,5,53.188616,50.177556
59.0,5,53.201968,50.155529
56.0,5,53.250157,50.228625
49.0,5,53.210754,50.207659
67.0,9,53.255744,50.244876
52.0,5,53.242807,50.239486
51.5,9,53.239892,50.229389
43.2,3,53.327681,50.315088
45.7,10,53.10706,50.083008
47.5,3,53.324605,50.317343
52.0,9,53.207491,50.222409
37.0,5,53.390702,50.167243
47.5,9,53.111601,50.145926
55.0,5,53.191184,50.127691
29.0,5,53.212889,50.193717
76.0,10,53.209389,50.127583
33.0,2,53.165339,50.381743
74.5,10,53.193947,50.114135
49.0,5,53.208273,50.229739
52.0,5,53.192582,50.192558
52.5,5,53.226789,50.297616
70.3,9,53.234632,50.274107
62.0,9,53.190602,50.144866
53.5,5,53.118789,50.157802
49.0,10,53.14988,50.090186
54.0,12,53.259531,50.228913
52.0,5,53.249031,50.077457
92.0,19,53.198888,50.145585
66.0,10,53.201262,50.110695
65.0,10,53.1871,50.195909
65.0,9,53.198818,50.137815
46.0,2,53.18152,50.083467
54.0,5,53.227759,50.212411
64.0,9,53.200641,50.132595
44.0,5,53.216766,50.258234
59.3,5,53.215014,50.209015
29.0,5,53.101778,50.031274
79.0,5,53.201553,50.208835
58.0,5,53.212717,50.152457
66.0,12,53.242619,50.194175
54.0,5,53.11586,50.157955
76.0,12,53.252991,50.224143
55.0,5,53.253222,50.236782
72.0,7,53.181488,50.101963
65.0,9,53.236939,50.209464
60.0,9,53.192846,50.170001
52.0,5,53.243853,50.2406
36.0,4,53.084674,50.088183
60.0,9,53.244769,50.240178
33.0,2,53.232923,50.283827
51.5,9,53.299653,50.274098
56.0,5,53.207108,50.172526
35.0,2,53.190586,50.096672
58.0,5,53.255684,50.241786
61.5,9,53.235871,50.210057
48.7,9,53.208047,50.284114
44.0,9,53.254483,50.262851
53.0,5,53.198748,50.176829
70.0,5,53.211024,50.223137
62.0,4,53.185206,50.0996
48.0,5,53.516238,50.142719
91.0,9,53.211924,50.132955
25.0,2,53.445172,49.804648
60.2,9,53.21104,50.190752
71.5,19,53.261454,50.183359
62.0,5,53.200199,50.185443
63.5,5,53.210986,50.152448
44.0,5,53.109552,50.080556
64.0,6,53.18805,50.113955
75.0,19,53.254472,50.200373
45.2,25,53.189863,50.148181
57.0,4,53.295982,50.289307
65.0,5,53.210592,50.168088
61.0,17,53.229991,50.194067
74.0,5,53.218346,50.257857
51.0,16,53.255334,50.205018
62.0,9,53.199724,50.151667
44.0,9,53.110638,50.084455
66.5,16,53.258787,50.219633
51.7,25,53.190003,50.148352
46.0,5,53.22756,50.292801
39.0,5,53.242457,50.2163
65.5,5,53.20151,50.204443
62.0,10,53.217688,50.209312
51.0,10,53.148865,50.090159
89.0,6,53.206704,50.119848
65.5,10,53.232023,50.253113
43.0,9,53.246714,50.263687
53.5,5,53.200296,50.188605
26.5,2,53.134994,50.237222
45.0,5,53.247323,50.221502
64.0,9,53.199562,50.133404
61.0,5,53.251428,50.238875
55.0,12,53.244618,50.197319
58.8,9,53.207944,50.281707
63.0,4,53.233543,50.286917
73.0,7,53.184407,50.103014
29.0,5,53.23613,50.182353
49.0,5,53.242807,50.248496
20.0,2,53.182551,50.08644
67.0,5,53.199924,50.177017
83.0,5,53.183085,50.105233
38.0,2,53.228439,50.258225
95.0,12,53.192792,50.089467
38.0,2,53.226875,50.267028
43.0,2,53.348338,50.21039
47.0,5,53.242031,50.236683
66.0,12,53.24125,50.215699
89.5,3,53.250706,50.200517
