area,floor,floors_total,latitude,longitude,price,rooms,year
42.0,13,17,2011.0,60.085092,27185,6000000,0
171.0,18,18,2009.0,59.932219999999994,25292,77700000,0
107.2,8,9,2018.0,59.964822,23520,21950000,0
50.0,8,9,,60.00146899999999,24383,5500000,0
22.4,12,18,2017.0,60.06654,26215,2300000,0
36.5,5,17,2016.0,60.056279,27186,3330000,0
41.7,2,5,1965.0,59.960899,25293,4100000,0
87.0,5,10,,59.928879,23521,13250000,0
60.6,3,4,,59.724437,24384,7000000,0
63.0,2,7,2002.0,59.830373,26223,6000000,0
95.1,2,7,1910.0,59.963242,25294,8290000,0
59.0,4,9,1964.0,59.930827,27187,6100000,0
91.0,11,21,2017.0,60.053952,24387,9099099,0
70.0,2,4,2012.0,59.848077,26225,9700000,0
76.9,2,6,1977.0,59.911547,23522,11000000,0
25.0,12,12,2016.0,59.74592,25303,2250000,0
46.7,6,10,2018.0,59.83779300000001,27189,4725180,0
32.5,22,22,1975.0,59.844628,26233,4900000,0
29.0,8,21,2008.0,59.838023,24393,3900000,0
54.0,13,15,1977.0,60.01289000000001,25308,5800000,0
95.3,1,6,1910.0,59.966831000000006,23524,12500000,0
69.0,8,10,2017.0,59.96271899999999,24397,15500000,0
61.0,4,9,1978.0,60.013735,26237,6200000,0
31.4,8,12,1975.0,60.048305000000006,27191,3350000,0
31.4,8,9,,60.015651,23528,3400000,0
41.2,6,7,1964.0,59.953516,25315,4450000,0
102.0,8,9,,59.930539,24399,19850000,0
23.9,12,17,2019.0,59.82028199999999,27192,3100000,0
115.0,3,4,2005.0,60.030892,26241,16600000,0
30.6,3,3,1975.0,59.655753000000004,25317,2390000,0
55.0,5,5,1961.0,60.00375,23529,6300000,0
28.0,3,6,1912.0,59.955953,24400,3700000,0
132.0,3,3,1877.0,59.94289000000001,26243,30000000,0
15.7,2,15,1980.0,60.055111,27193,1660000,0
89.3,4,4,2018.0,59.80690300000001,25320,9376000,0
30.2,12,20,2017.0,60.059943999999994,23532,3500000,0
24.8,12,25,2017.0,59.891665,24401,3500000,0
79.0,2,12,1996.0,60.025084,27195,7490000,0
101.0,2,5,1951.0,59.901070999999995,25321,7925000,0
32.8,5,13,2001.0,59.98485,23540,4800000,0
28.0,15,18,2014.0,59.808962,26246,3250000,0
49.0,7,10,1989.0,60.023353,24403,5500000,0
95.6,3,6,1902.0,59.956557,27197,10700000,0
154.0,7,9,2018.0,59.964822,23544,30000000,0
58.9,3,4,1930.0,59.96054300000001,25323,8650000,0
50.0,1,6,1917.0,59.93071,26251,7500000,0
43.0,2,7,1964.0,59.92431600000001,24404,5300000,0
71.0,6,9,1993.0,59.882139,23547,6750000,0
27.5,10,18,1969.0,59.728855,27201,2915000,0
79.8,5,9,2018.0,59.959435,26261,19500000,0
81.9,1,4,1863.0,59.909278,25325,7700000,0
44.0,17,20,2008.0,60.051917,24405,6100000,0
64.9,3,3,1952.0,59.748514,23548,4800000,0
112.0,8,8,1906.0,59.938189,27203,15900000,0
72.2,3,10,1992.0,59.925863,26263,6900000,0
45.0,8,15,1978.0,59.77678100000001,25327,4460000,0
28.3,7,14,2011.0,59.858367,24406,3490000,0
42.5,7,7,2015.0,59.964147,22626,8330000,0
39.0,11,12,1984.0,59.958737,23549,4000000,0
87.1,3,10,2017.0,59.959233,27205,14850600,0
67.9,6,26,2017.0,60.053952,26268,6990000,0
23.5,8,8,2001.0,59.835246999999995,25328,2306000,0
55.0,8,9,1989.0,60.02341600000001,24410,6300000,0
82.7,2,7,2013.0,59.926278,22627,12000000,0
71.5,1,11,2012.0,59.963539000000004,23552,10369000,0
72.5,2,5,,59.93135899999999,27207,7290000,0
95.4,9,10,2010.0,59.859352,24413,7500000,0
47.0,2,7,1938.0,59.956931000000004,23555,8490000,0
36.5,7,9,1982.0,59.95379499999999,25330,4145000,0
50.0,2,10,1954.0,59.865524,26272,7100000,0
72.5,3,4,2010.0,59.736548,27209,6100000,0
69.0,2,25,2010.0,60.05648100000001,24424,9600000,0
80.0,25,26,2017.0,60.053952,23556,8980000,0
73.5,4,6,,59.95521,25331,16900000,0
97.0,4,16,2014.0,59.862565000000004,26275,7400000,0
116.0,7,22,,59.840849,27212,18500000,0
38.0,17,22,2015.0,60.048120999999995,24427,3990000,0
51.8,1,7,1956.0,59.856283999999995,23557,7400000,0
19.0,1,10,1995.0,59.919481999999995,25333,2420000,0
73.9,6,26,2017.0,60.063464,22636,9100000,0
47.9,12,17,2019.0,59.82028199999999,27213,5340000,0
45.0,4,5,1966.0,59.875099,26276,3900000,0
46.0,1,5,1969.0,59.827872,24428,5500000,0
65.4,1,3,1927.0,59.892189,23562,5250000,0
72.0,7,9,,59.885222999999996,25334,6750000,0
76.6,3,10,2017.0,59.959233,27214,13826300,0
42.0,3,9,1999.0,60.008697999999995,22637,4850000,0
26.0,6,18,2016.0,59.89255,24434,3450000,0
62.6,7,10,2017.0,59.96271899999999,23563,13950000,0
42.0,2,9,2013.0,59.72715899999999,26279,3300000,0
19.4,1,6,1910.0,59.94224499999999,25337,2610000,0
76.7,2,10,2017.0,59.959233,27217,13460800,0
75.4,9,12,1978.0,59.77678100000001,22639,7600000,0
45.8,5,5,1964.0,59.955773,24435,4400000,0
45.0,18,25,2007.0,59.873202,23568,4950000,0
30.0,4,9,1975.0,59.904699,25344,3600000,0
52.0,2,5,1970.0,59.73980400000001,26281,5600000,0
44.5,6,6,1901.0,59.933595,27219,4800000,0
131.9,3,7,2015.0,59.964147,22640,28910000,0
88.8,16,25,2017.0,60.053952,27221,9046000,0
82.7,4,6,2018.0,59.939767,23569,21900000,0
49.0,4,4,1849.0,59.938081000000004,24444,8500000,0
56.3,1,2,1997.0,59.703217,25345,4600000,0
43.0,5,5,1971.0,59.908028,26283,2999000,0
73.0,2,6,1957.0,59.872475,22644,7300000,0
181.6,14,14,,59.962435,27223,27315000,0
45.0,3,5,1960.0,59.961665,24449,4300000,0
98.0,6,6,1912.0,59.938076,26286,11000000,0
43.2,2,25,2013.0,59.993418999999996,25348,5850000,0
36.0,7,23,2017.0,60.079639,23570,4000111,0
117.9,3,9,2018.0,59.939767,22645,25500000,0
285.0,4,5,1862.0,59.933023,27224,34000000,0
37.4,1,22,2017.0,59.985404,26287,4249000,0
30.0,7,17,2016.0,60.059459,24450,2320000,0
56.0,4,21,2017.0,60.053952,25349,5935000,0
52.1,15,15,1978.0,60.039535,23571,5470000,0
42.5,5,5,1964.0,59.842237,22647,4650000,0
290.0,6,7,1907.0,59.94517,27225,55000000,0
44.1,6,9,,60.01995400000001,24451,4650000,0
114.8,3,4,,59.920533,26289,9800000,0
128.3,8,9,1995.0,60.001388,25350,13000000,0
43.0,6,10,1998.0,60.042339,23574,3650000,0
37.6,4,5,,59.955836,22648,4890000,0
39.4,13,17,2019.0,59.82028199999999,27229,4840000,0
50.5,9,10,1989.0,60.00971,24456,6100000,0
85.0,5,5,1956.0,59.932324,26290,9500000,0
57.0,2,23,2007.0,59.945562,25351,7950000,0
117.0,4,6,2014.0,59.939663,23575,35907000,0
71.0,12,12,1984.0,59.958737,22650,6370000,0
63.0,4,6,1930.0,59.98241899999999,27230,7500000,0
107.0,11,18,2013.0,59.833068000000004,24459,12000000,0
85.0,3,6,1897.0,59.937414000000004,26291,7750000,0
57.0,5,5,,60.00285,23576,6499000,0
104.0,13,20,2015.0,59.983368999999996,22652,15775000,0
44.0,2,5,,60.02539,25352,4850000,0
119.0,9,10,2012.0,59.963539000000004,27233,22500000,0
25.0,10,24,2018.0,59.831087,26293,2450000,0
25.0,2,6,1961.0,59.942264,24467,3280000,0
44.0,2,9,1968.0,59.851783,23577,6000000,0
57.3,9,9,1988.0,60.024944999999995,22653,5450000,0
54.0,16,16,2015.0,59.853125,25353,8500000,0
29.5,16,16,2011.0,59.997009999999996,27244,4250000,0
74.0,6,11,2012.0,59.963539000000004,26296,13070000,0
55.3,9,16,1983.0,59.971262,24468,5300000,0
179.2,3,10,2017.0,59.96271899999999,23578,53395000,0
173.0,4,4,2013.0,60.054428,25360,9900000,0
38.5,4,24,2013.0,59.826302,22654,5400000,0
174.0,7,16,2017.0,59.968263,24469,16878000,0
177.9,3,4,2015.0,59.936517,26297,55350000,0
49.2,1,4,1917.0,59.946243,27248,7700000,0
62.0,24,25,2015.0,60.081511,23579,6000000,0
31.6,3,19,2014.0,60.033984999999994,22662,2830885,0
82.5,5,5,1901.0,59.95506999999999,25361,8200000,0
28.6,20,25,2017.0,60.053952,24470,3426000,0
57.5,6,11,2017.0,59.96271899999999,23580,17975000,0
39.0,3,10,1990.0,59.910203,27251,4240000,0
72.3,2,4,,59.74801,26298,4800000,0
59.2,3,5,1966.0,59.968061,25362,5650000,0
66.1,3,23,2017.0,59.909242000000006,22665,8199000,0
44.5,10,22,2017.0,60.053952,23582,4790000,0
203.1,2,5,1959.0,59.84962700000001,24471,32000000,0
25.0,9,15,2014.0,59.916284,26300,3800000,0
45.0,4,5,,59.833496999999994,27254,5500000,0
55.5,11,12,2011.0,59.997009999999996,22666,8599000,0
33.2,9,18,2010.0,59.860156,25369,4125000,0
99.0,2,3,1908.0,59.953385,23583,11900000,0
113.0,17,18,2010.0,59.8893,24474,10500000,0
59.8,15,15,2008.0,59.842612,22668,7500000,0
166.3,3,18,2007.0,59.86832,27255,18000000,0
48.0,6,9,1989.0,60.024037,26302,5200000,0
33.0,18,24,2016.0,59.89255,23588,4300000,0
74.0,6,9,1978.0,59.82855,25371,6680000,0
28.3,10,23,2015.0,59.864295,24479,3000000,0
203.0,5,10,2017.0,59.96271899999999,26304,58000000,0
40.9,14,15,2017.0,59.891484999999996,22671,4600000,0
55.2,4,5,1982.0,59.885268,27256,4800000,0
69.6,3,13,2018.0,59.913726000000004,26307,12236000,0
54.9,20,23,2013.0,59.863513,25372,6390000,0
52.0,8,16,2009.0,59.983752,24480,6599000,0
65.0,5,25,2014.0,59.862565000000004,27257,5600000,0
60.0,11,17,2007.0,59.828346999999994,22672,8300000,0
120.7,2,8,2002.0,59.84115600000001,23590,11440000,0
76.0,5,7,1956.0,59.872137,26313,7200000,0
38.1,2,25,2012.0,60.039768,25376,5200000,0
50.0,4,4,,59.96388100000001,27259,6300000,0
55.2,5,5,,59.874788,24481,6950000,0
50.0,4,5,1981.0,59.756147,22673,3700000,0
38.8,4,9,2012.0,59.756673,23591,2600000,0
33.0,9,9,1979.0,60.061062,25377,3500000,0
31.0,4,5,1961.0,59.85958299999999,26314,3100000,0
52.8,4,5,1992.0,59.98539,24486,4600000,0
72.0,1,4,2007.0,59.701935999999996,27260,6200000,0
34.2,10,16,2013.0,59.997009999999996,22675,4690000,0
180.1,2,9,2002.0,59.84115600000001,23600,14900000,0
68.0,3,9,,59.845356,26316,5500000,0
47.6,5,5,1981.0,59.781727000000004,25378,3900000,0
35.0,6,9,1976.0,59.971159,27263,4000000,0
19.0,1,4,1876.0,59.926272999999995,24493,3000000,0
43.0,13,22,2014.0,60.052326,22677,4600000,0
85.0,5,5,,59.936115,23601,15000000,0
65.0,8,13,2011.0,59.952078,25383,11500000,0
58.0,1,9,,60.047178,26317,5350000,0
55.9,4,12,2017.0,59.822711,24496,5700000,0
84.5,3,6,1910.0,59.958895,27264,8100000,0
31.6,2,24,2018.0,59.831087,23602,3200000,0
27.0,1,5,,59.91506999999999,22678,3650000,0
32.3,22,25,2015.0,60.049634999999995,25385,3650000,0
35.0,6,9,2017.0,60.031014,26319,3550000,0
25.0,20,25,2018.0,59.803281999999996,24500,2930000,0
19.6,2,9,1977.0,59.840361,23604,2850000,0
38.5,9,14,1997.0,60.025448,27265,4150000,0
39.4,13,18,2019.0,59.82028199999999,22681,4600000,0
25.9,11,25,2018.0,60.033265,26322,3850000,0
31.9,3,5,1966.0,59.830897,25387,3000000,0
94.0,1,24,2004.0,59.952532999999995,22682,9000000,0
25.0,3,24,2017.0,60.048795,24501,2890000,0
101.0,3,10,2018.0,59.951101,23610,11850000,0
30.4,1,2,1961.0,59.880233999999994,27269,2600000,0
44.0,3,5,1877.0,59.94262,26328,8300000,0
35.4,18,27,2010.0,59.832114000000004,25392,4350000,0
40.0,12,23,2012.0,60.032456,22684,4600000,0
102.0,4,4,1887.0,59.933063,24506,15000000,0
39.0,2,25,2017.0,59.8105,27270,3590000,0
55.0,4,10,2018.0,59.951101,23611,7070000,0
108.0,5,7,2016.0,59.940339,22685,29450000,0
26.2,7,17,2017.0,60.06329399999999,27271,3000000,0
24.0,6,12,2017.0,60.03771,25393,3350000,0
50.6,5,10,1991.0,59.843584,26330,5950000,0
52.0,1,12,1970.0,59.841211,24508,5200000,0
17.0,1,5,1916.0,59.92334200000001,22686,2295000,0
97.0,15,25,2017.0,59.864095999999996,25396,10000000,0
26.0,13,24,2012.0,59.845785,23613,3590000,0
61.0,1,9,,60.07082800000001,26331,5600000,0
35.0,14,20,1969.0,59.728855,27273,3450000,0
25.7,2,12,2017.0,59.822711,24512,3250000,0
179.0,17,18,2005.0,60.07082800000001,23615,23000000,0
100.2,5,5,1903.0,59.947293,25399,10100000,0
113.7,17,22,2013.0,59.873338000000004,22688,39990000,0
72.7,9,25,2008.0,59.840004,27275,8288000,0
62.0,6,10,2007.0,59.966106,24513,17500000,0
39.0,26,27,2013.0,60.073758999999995,26332,4299000,0
82.0,1,3,1956.0,59.68786,25400,6900000,0
64.0,2,9,1975.0,60.007789,22689,6150000,0
36.8,13,16,2005.0,60.028631000000004,23619,5000000,0
43.9,2,25,2008.0,59.840004,27276,5166000,0
49.3,5,5,1963.0,59.844542000000004,26335,4699000,0
146.0,16,23,2006.0,59.946206999999994,24516,29990000,0
115.0,3,10,2008.0,59.965453000000004,25403,21800000,0
87.0,3,10,2017.0,59.959233,22693,12130000,0
30.0,8,9,1972.0,59.860979,27277,3600000,0
35.9,5,12,2017.0,59.822711,24517,3850000,0
23.8,5,24,2018.0,59.831087,26336,2600000,0
86.0,23,24,2009.0,60.03100000000001,23622,12500000,0
146.1,2,6,1889.0,59.928000000000004,25407,13490000,0
106.0,4,4,1895.0,59.926944999999996,24523,13200000,0
36.6,1,9,1986.0,59.834962,27282,3475000,0
58.4,3,24,2014.0,59.86311600000001,26338,6325000,0
97.0,7,25,1971.0,60.041112,22694,13700000,0
27.0,13,19,2013.0,59.807726,23624,3200000,0
82.9,6,9,1970.0,59.946811,25408,8199000,0
62.0,1,3,,59.918201,24524,5680000,0
111.0,15,25,2006.0,59.994562,22696,16500000,0
32.0,3,17,2012.0,59.997009999999996,27284,4090000,0
75.0,6,14,2003.0,59.980258,26340,8900000,0
61.0,8,9,1969.0,59.874277,23626,5750000,0
37.9,19,24,2005.0,60.01664,24527,5350000,0
151.9,6,6,1955.0,59.926818999999995,22707,16000000,0
90.0,5,5,1904.0,59.934186,25414,8500000,0
88.0,8,9,2009.0,60.026761,26341,15000000,0
41.0,3,10,2012.0,59.756147,27288,3500000,0
89.6,5,5,1832.0,59.94546800000001,23627,13700000,0
36.9,5,6,1907.0,59.913501000000004,22713,5150000,0
55.1,1,9,1968.0,59.874277,25415,5800000,0
91.1,2,5,1908.0,59.958327000000004,24529,8800000,0
58.7,2,9,,60.015026,23629,6000000,0
63.0,4,9,1974.0,60.049181000000004,27293,5950000,0
29.6,9,13,,60.038555,26342,4200000,0
29.0,10,21,2017.0,60.053952,22715,3500000,0
51.2,2,6,2005.0,59.957223,24545,12700000,0
16.0,1,5,,59.927243000000004,25418,2225000,0
79.5,4,10,2018.0,59.951101,23630,9290000,0
85.0,15,17,1974.0,59.901242,26345,8800000,0
44.0,20,24,2009.0,60.031634,27300,4900000,0
44.7,1,5,1967.0,60.018632,24546,4300000,0
203.1,6,6,1930.0,60.09749300000001,22717,29500000,0
74.2,5,11,2012.0,59.963539000000004,25419,13040000,0
108.7,2,4,1859.0,59.938396,23631,15000000,0
70.0,11,12,1998.0,59.997009999999996,26346,7000000,0
99.8,4,6,1916.0,59.93681899999999,27301,12000000,0
61.1,2,4,,59.92970500000001,22718,6900000,0
30.0,5,5,1968.0,59.930899,24550,4850000,0
29.0,5,5,1969.0,59.721738,25423,2900000,0
43.6,17,21,2012.0,60.042878,23633,6800000,0
52.0,3,5,1966.0,59.998148,26349,5390000,0
55.1,1,12,1992.0,59.919937,27304,5650000,0
42.0,10,22,2017.0,59.939094999999995,25424,4500000,0
101.0,9,9,2014.0,59.92266600000001,24551,14500000,0
41.6,2,5,,59.862479,23635,3990000,0
45.1,1,9,,59.840786,26350,4325000,0
46.0,13,16,2017.0,59.919784,22720,6199000,0
97.4,7,15,2003.0,59.834361,27305,11900000,0
59.1,7,25,2018.0,59.810251,25426,4700000,0
97.0,1,4,1952.0,59.956683,24552,8700000,0
83.2,6,7,2017.0,59.98306700000001,22724,16100000,0
51.1,15,18,2017.0,59.938945999999994,26352,5990000,0
44.4,12,25,2004.0,59.95195699999999,23637,5540000,0
51.7,4,4,1912.0,59.928537,27308,9950000,0
28.0,12,15,1982.0,59.85369,22727,3100000,0
81.0,6,7,1957.0,59.851245,25427,10700000,0
25.0,3,14,2008.0,59.857911,24553,3500000,0
40.0,18,24,2017.0,59.865772,23641,4050000,0
78.2,7,7,1957.0,59.861575,27310,11950000,0
48.0,2,21,2017.0,59.8105,26359,4350000,0
52.0,15,25,2011.0,59.993418999999996,24554,7800000,0
45.0,23,25,2006.0,60.011914000000004,22729,5800000,0
44.0,3,12,1970.0,59.842698,25428,6995000,0
60.3,18,19,1995.0,59.845071,27312,7900000,0
43.5,15,18,2015.0,60.064358,23642,3600000,0
53.1,7,14,2008.0,59.858268,26360,5999000,0
70.2,3,20,2019.0,59.82028199999999,22751,7000000,0
55.5,1,5,1963.0,60.012395,25430,6450000,0
57.0,9,18,2016.0,59.986799,27313,5800000,0
120.0,4,10,1934.0,59.972604000000004,26361,24400000,0
238.0,7,15,2017.0,59.96271899999999,24556,65000000,0
167.0,2,5,2007.0,59.975936,23643,120000000,0
15.0,1,5,1962.0,59.85260600000001,22755,1450000,0
31.2,2,5,,59.926774,25434,4100000,0
78.8,3,9,2010.0,59.910293,27314,16800000,0
42.0,10,14,,59.945815,26362,4200000,0
61.6,4,25,2016.0,59.829418000000004,24557,7300000,0
32.0,10,18,2013.0,59.873338000000004,23648,7800000,0
54.0,8,9,1988.0,59.731387,22757,5200000,0
42.0,7,9,1994.0,60.044212,27315,2850000,0
78.0,10,25,2014.0,60.078329000000004,23652,7600000,0
50.1,2,5,1972.0,59.885643,25435,5100000,0
66.2,3,12,,60.018384999999995,26363,6400000,0
160.6,21,25,2014.0,59.848167000000004,24558,25700000,0
55.0,12,24,2017.0,60.035351,22759,6200000,0
18.0,5,5,1962.0,60.10155699999999,27316,2000000,0
89.7,19,25,2009.0,59.855376,25438,13300000,0
48.9,2,2,1985.0,60.009043999999996,23653,2115000,0
137.0,9,10,2010.0,59.910293,26364,19198000,0
61.0,21,22,2017.0,59.937788,24560,8400000,0
45.0,14,23,,59.85533100000001,27317,5900000,0
66.5,5,18,2018.0,60.012336,22762,8800000,0
45.0,5,5,1965.0,59.853306,26365,5000000,0
52.5,8,9,1967.0,59.843584,23654,5100000,0
45.8,4,5,1966.0,60.014437,25441,4000000,0
40.0,13,16,,60.024877000000004,24562,4600000,0
100.0,6,11,2015.0,59.94946899999999,27319,10000000,0
50.1,5,5,,59.781514,22768,3600000,0
73.0,11,22,2017.0,59.866730000000004,26371,9300000,0
30.5,8,9,1972.0,59.978791,23657,3050000,0
46.0,3,9,2018.0,59.961688,24565,9960000,0
46.5,9,9,1975.0,60.053651,25442,5000000,0
174.8,9,10,2017.0,59.96271899999999,27320,50000000,0
106.0,1,5,2004.0,59.699358,22769,9500000,0
44.8,16,16,2012.0,59.99638,24566,6500000,0
64.0,1,3,1925.0,59.902356999999995,25445,6600000,0
52.0,12,17,1977.0,59.85260600000001,23659,5600000,0
56.0,12,24,2013.0,59.843638,26372,6200000,0
73.0,1,4,2010.0,59.738126,27321,5200000,0
30.8,3,3,,59.868437,22771,2650000,0
40.0,11,25,2016.0,60.029211,25448,4099999,0
232.0,7,8,,59.951731,24567,43900000,0
32.0,1,3,1960.0,59.86726700000001,23660,3100000,0
25.0,3,5,1874.0,59.928068,26373,3270000,0
75.3,5,13,1999.0,59.98465600000001,27322,8000000,0
73.2,9,9,1970.0,59.827487,25450,6540000,0
26.0,7,12,2015.0,60.055389,22773,2850000,0
132.5,5,8,2009.0,59.94207900000001,24568,58900000,0
55.0,1,5,1962.0,59.878098,26374,4650000,0
124.3,4,12,2015.0,59.90306500000001,22779,20100000,0
119.0,5,5,1894.0,59.93610200000001,25451,8500000,0
101.0,7,8,2010.0,59.72247700000001,27323,7100000,0
30.8,4,5,,59.736915,23664,2500000,0
120.3,5,5,2015.0,59.944309999999994,24569,40500000,0
36.0,1,3,1901.0,59.940031999999995,26382,6700000,0
56.0,5,6,2015.0,59.85184200000001,22780,8800000,0
117.2,4,11,2015.0,59.964147,27324,28980000,0
49.0,2,13,2006.0,60.95156600000001,25456,6900000,0
37.2,11,16,1982.0,60.031252,23666,4100000,0
39.0,7,16,2015.0,59.904126,22790,5600000,0
100.0,4,13,2005.0,59.832575,26386,12169000,0
30.0,11,16,2016.0,59.78709300000001,24570,3500000,0
37.8,2,22,2015.0,59.868803,25457,4100000,0
49.7,11,17,2019.0,59.82028199999999,27329,5420000,0
352.4,8,8,2017.0,59.967691,23667,222012000,0
39.0,2,3,,59.703662,22795,5200000,0
33.0,2,12,2018.0,60.055466,26393,3390000,0
26.0,2,17,2016.0,60.058111,24577,2950000,0
30.1,4,9,,59.88193199999999,27333,3800000,0
44.0,1,5,1969.0,59.781242000000006,25465,3300000,0
65.0,1,5,1908.0,59.916613,23668,9900000,0
29.6,2,9,1973.0,59.869964,26396,4200000,0
74.3,9,14,1985.0,59.85556999999999,22796,6999000,0
96.5,5,5,2007.0,59.687075,27334,12500000,0
43.8,2,9,2018.0,59.961688,24578,8440000,0
60.0,5,10,,59.928879,23669,9150000,0
37.0,13,17,2007.0,59.89213,25467,4699000,0
76.0,3,5,1917.0,59.88625699999999,26398,7300000,0
44.7,9,9,1967.0,59.843584,22798,4400000,0
19.0,3,4,1913.0,59.913658999999996,27337,2450000,0
59.4,2,16,2006.0,59.914899,24582,7600000,0
55.0,2,5,1972.0,59.704333,25468,6200000,0
30.0,16,19,2017.0,60.059912,26403,3150000,0
102.0,2,4,1892.0,59.944364,23670,12200000,0
88.0,7,8,2016.0,59.939951,22800,12000000,0
51.0,8,9,1981.0,59.85515400000001,27338,5750000,0
164.9,3,5,1895.0,59.914213000000004,25472,14500000,0
45.0,1,5,1960.0,59.874782999999994,24586,3900000,0
22.0,9,19,2017.0,60.059953,26406,2600000,0
73.7,8,10,1989.0,59.88216600000001,23671,6550000,0
70.3,6,10,,59.928879,22807,11900000,0
70.0,2,9,1978.0,59.991592000000004,27339,7900000,0
45.0,6,16,2013.0,59.999287,25474,5950000,0
26.4,4,25,2017.0,60.05419000000001,24588,3245000,0
45.6,1,9,1984.0,59.87481500000001,26410,4900000,0
99.0,4,6,1917.0,59.93071,27342,10000000,0
30.0,4,9,2010.0,59.72268100000001,23672,3100000,0
81.0,12,17,2013.0,59.969398,24591,10900000,0
90.0,4,4,1938.0,59.750223,22809,4890000,0
59.0,6,8,2012.0,59.747226,25477,4700000,0
89.0,1,3,1907.0,59.724437,26412,8700000,0
169.0,7,9,2007.0,59.96716,23673,44000000,0
48.0,6,9,1985.0,59.977047999999996,27345,4200000,0
56.8,2,9,1977.0,59.72230500000001,24594,4450000,0
120.0,2,6,1911.0,59.967209,25482,14000000,0
128.0,3,5,1903.0,59.93055699999999,22820,13500000,0
48.1,9,9,1967.0,60.097117000000004,26421,5600000,0
96.8,4,21,2010.0,60.03085600000001,23675,11000000,0
52.1,8,8,1996.0,60.08658199999999,27346,6000000,0
20.0,1,5,1913.0,59.912725,22825,2850000,0
54.0,5,9,,60.015466,24595,6100000,0
51.2,5,9,1989.0,59.841147,25486,5400000,0
46.0,4,22,,59.840849,26422,6750000,0
34.7,11,23,2018.0,60.033265,23676,5350000,0
24.0,12,16,2009.0,59.983752,24599,3150000,0
12.0,1,9,,60.029036,27347,1200000,0
43.0,3,9,2011.0,59.940654,22826,7000000,0
120.0,10,12,2014.0,59.903327000000004,25496,30000000,0
210.0,10,10,2012.0,59.963539000000004,26423,40500000,0
60.0,5,5,1960.0,59.787284,23678,10200000,0
76.0,3,10,,59.928879,27348,12150000,0
59.4,23,26,2013.0,60.073758999999995,22829,6300000,0
57.2,3,17,2006.0,59.84814,24601,6850000,0
26.3,11,25,2018.0,60.049535999999996,26427,2500000,0
46.0,3,5,,60.003106,25499,4550000,0
31.0,4,5,,59.83995400000001,23679,3750000,0
41.9,7,9,2012.0,59.722463,27350,4300000,0
39.0,7,16,2007.0,59.906147,24602,4950000,0
88.0,2,5,2016.0,59.849740000000004,22830,11950000,0
44.0,13,21,2008.0,59.843878000000004,23680,6000000,0
44.3,7,9,1969.0,59.89364200000001,26431,4200000,0
50.0,4,5,1967.0,59.84416700000001,27352,5200000,0
103.3,1,11,1997.0,59.864132,25500,12850000,0
95.5,8,8,2007.0,59.96716,22831,55000000,0
46.0,5,5,1971.0,59.676931,24603,2950000,0
70.0,7,8,2016.0,59.939951,26434,15500000,0
89.0,5,24,2015.0,59.806821,27363,7990000,0
37.0,10,20,2013.0,59.807726,23688,3900000,0
25.0,3,6,1911.0,59.962371999999995,25504,3300000,0
60.0,7,9,1968.0,59.827813,22835,5300000,0
86.0,4,17,2009.0,60.008697999999995,26435,13500000,0
50.1,4,9,1985.0,59.787284,22836,7000000,0
97.3,2,5,1916.0,59.929488,27367,8900000,0
44.7,25,35,2012.0,59.845785,24604,5500000,0
54.0,4,9,1969.0,59.83286,23689,4850000,0
52.6,5,9,1989.0,59.994562,25512,6600000,0
94.6,2,5,1987.0,59.899663000000004,26438,9490000,0
40.0,9,12,1994.0,59.994562,22841,4599000,0
33.0,1,15,1978.0,60.044689,27368,3300000,0
69.6,1,4,2016.0,59.75439300000001,23690,8150000,0
80.0,7,9,2012.0,59.740316,24613,5650000,0
45.5,10,24,2018.0,59.868984,26440,5500000,0
24.1,17,24,,59.994562,25513,3900000,0
139.0,8,24,,59.85533100000001,27370,17800000,0
68.0,3,3,1900.0,59.995516,23692,4900000,0
85.0,3,3,1838.0,59.94635600000001,22852,9260000,0
41.3,16,26,2014.0,60.078329000000004,24614,4400000,0
42.2,1,5,,59.748305,26442,3700000,0
45.0,2,12,1985.0,60.045924,25514,3600000,0
79.6,1,12,1992.0,59.924456000000006,27372,5000000,0
75.8,4,4,1959.0,59.960237,23693,7800000,0
97.2,1,12,1989.0,59.733532,24615,7200000,0
82.0,5,6,1993.0,59.942629000000004,22854,55000000,0
44.0,2,5,1966.0,59.724437,25517,4600000,0
84.0,7,7,1911.0,59.93337,26443,8000000,0
54.0,16,23,2014.0,59.99970500000001,23695,6560000,0
55.9,5,22,2017.0,60.053346,27378,6249000,0
38.6,2,12,1990.0,60.021249,24617,4500000,0
145.7,5,5,2015.0,59.944309999999994,25519,85000000,0
46.0,5,5,1962.0,59.885589,22855,4750000,0
48.7,1,6,1911.0,59.967209,23696,7990000,0
34.5,3,26,2011.0,60.070253,26444,4700000,0
36.0,2,6,1917.0,59.939487,27386,4900000,0
27.2,15,23,2015.0,59.863649,22858,3300000,0
41.0,13,18,2016.0,60.059459,25520,3030000,0
51.9,1,5,1958.0,59.87542,27387,5500000,0
116.0,3,8,2016.0,59.939951,24618,16500000,0
33.0,3,25,2017.0,60.03771,23698,4100000,0
215.0,3,6,1915.0,59.941843999999996,26446,20000000,0
21.0,2,5,1874.0,59.928068,25524,2655000,0
45.5,5,5,,59.973319999999994,27393,3790000,0
61.7,3,9,1978.0,59.847018999999996,22859,4400000,0
