area,floor,floors_total,latitude,longitude,price,rooms,year
26.1,19,19,60.04241500000001,30.224716,2985000,0,0
110.0,2,6,59.73253,30.459024,8360000,5,0
114.2,3,3,59.939776,30.292099,11500000,3,0
94.4,3,16,59.956183,30.40676,10530000,3,0
36.5,6,9,59.95855699999999,30.229747,4890000,1,0
58.2,4,25,60.04241500000001,30.224716,7235000,2,0
145.0,7,10,59.94969,30.262796,17718932,4,0
102.0,1,3,59.721052,30.39695,17357000,2,0
144.2,4,4,59.953493,30.288425,10300000,5,0
50.8,8,10,59.83779300000001,30.156732,5064440,1,0
31.3,4,5,59.99426500000001,29.762344,2950000,1,0
57.4,2,4,59.734244,30.083627000000003,3500000,3,0
98.4,13,13,59.879353,30.315266,23000000,3,0
14.0,1,4,59.912066,30.317395,2050000,0,0
58.0,7,9,59.740316,30.470324,4775000,2,0
49.5,2,5,59.840822,30.260164000000003,4500000,4,0
86.0,1,5,59.932662,30.369165,12900000,2,0
15.0,1,6,59.941276,30.287778000000007,1900000,0,0
48.5,6,9,59.839913,30.359212,5700000,2,0
120.4,10,10,59.94969,30.262796,16913068,4,0
29.1,14,17,59.82028199999999,30.3382,3500000,0,0
31.0,6,25,59.82148100000001,30.327573,4450000,1,0
32.7,5,12,60.022535,30.379217,3650000,1,0
51.0,1,5,59.989189,29.771031,4200000,2,0
68.0,3,7,59.724437,30.416533,7800000,2,0
50.8,9,10,59.83779300000001,30.156732,5094950,1,0
96.0,2,3,59.724437,30.416533,11000000,3,0
82.3,4,5,59.77886899999999,30.106839,5500000,3,0
50.1,2,3,59.90799200000001,30.415851,5150000,1,0
51.4,9,17,60.059459,30.458035,4373000,2,0
33.0,8,9,59.82673199999999,30.19862,3400000,1,0
92.7,3,16,59.956183,30.40676,10150000,3,0
97.3,5,16,59.792101,30.080806,7790000,3,0
42.6,5,5,60.00384,30.333206,4300000,2,0
24.8,9,12,60.05945,30.426496000000004,2750000,0,0
75.0,3,4,60.051787,30.003452000000006,7800000,3,0
35.5,3,24,59.811609,30.364045,3650000,1,0
29.5,17,21,60.053952,30.327196,3573000,0,0
31.0,4,6,59.80690300000001,30.387994,3090000,1,0
68.3,7,21,60.07866600000001,30.33714,7150000,3,0
73.3,1,4,59.687769,30.411826,7750000,2,0
48.3,9,10,59.83779300000001,30.156732,4940980,1,0
44.3,3,5,59.956115,30.442935,4700000,2,0
28.5,14,24,60.029022,30.250049,3390000,0,0
65.6,5,6,59.930327,30.345135,10450000,3,0
35.0,7,19,60.020993,30.265571,4550000,1,0
88.0,2,2,60.164246,29.852571,7800000,4,0
147.5,2,6,59.949163,30.356975,16900000,5,0
43.0,3,9,59.84615600000001,30.232666,4100000,2,0
52.1,1,16,59.852533,30.203839,5500000,2,0
40.4,11,26,60.080573,30.34085,4400000,1,0
89.5,1,5,59.69454,30.42681,7500000,3,0
53.9,2,8,59.848095,30.107118,4579000,2,0
26.3,13,20,60.041242,30.222964,3090000,0,0
76.0,2,3,60.145358,30.003452000000006,4900000,3,0
50.0,5,5,59.704669,30.405188,5000000,2,0
24.1,17,24,59.98395,30.370567,3700000,0,0
26.0,17,18,59.82028199999999,30.3382,2950000,0,0
66.9,7,12,60.047658,30.464333,5900000,3,0
45.0,4,5,59.925038,30.354082,12000000,2,0
86.0,5,7,59.90600300000001,30.276567,10500000,3,0
69.8,5,5,59.972483,30.267853,25000000,2,0
74.0,12,15,60.055821,30.431841,4700000,3,0
58.0,10,10,60.007524,30.233403000000006,6000000,3,0
35.5,2,8,59.88306899999999,30.477727,3670000,1,0
72.1,5,10,60.015637,30.246985,6300000,3,0
32.2,8,9,60.035198,30.389503,3750000,1,0
49.1,12,20,59.866689,30.175012,3944000,2,0
103.4,5,6,59.947879,30.276064,9900000,4,0
45.6,5,5,59.90129200000001,30.21576,2920000,2,0
26.5,11,22,60.048588,30.43158,3170000,0,0
39.0,4,22,59.840849,30.312383,6100000,1,0
83.0,5,6,59.858358,30.319875,10290000,3,0
26.2,5,19,60.035351,30.225614,3600000,0,0
76.0,1,7,59.864132,30.299995000000006,11800000,3,0
118.0,3,13,59.934303,30.404262,18500000,3,0
36.0,12,28,60.080142,30.344399,3890000,1,0
56.0,8,15,60.056795,30.429325,5950000,2,0
104.9,3,5,59.876919,30.276684000000003,9500000,4,0
156.0,10,17,59.85533100000001,30.319839,21500000,4,0
44.0,5,5,59.787284,30.302789,3900000,2,0
58.0,3,18,59.886419,30.313128000000006,10800000,2,0
85.0,5,9,59.94079,30.383871000000006,18500000,2,0
34.8,2,15,60.06238199999999,30.458053000000003,2510290,1,0
108.6,5,10,59.96271899999999,30.267485,27750000,2,0
135.0,1,5,59.982788,30.276836,11990000,4,0
92.0,3,17,59.939095,30.315868,6400000,3,0
180.0,4,5,59.940294,30.355690000000006,20000000,8,0
58.0,2,17,60.06238199999999,30.458053000000003,4078935,2,0
35.9,17,17,59.82028199999999,30.3382,3650000,1,0
38.4,2,17,59.82028199999999,30.3382,3722000,1,0
29.3,5,19,59.866689,30.175012,2750000,0,0
100.0,1,3,59.925353,30.354379,9999000,2,0
35.0,14,16,59.983752,30.397633000000006,4590000,1,0
146.2,16,17,59.951912,30.216667,26200000,4,0
150.0,7,10,59.879534,30.317171,29900000,4,0
79.0,3,18,60.035405,30.451981,6100000,3,0
63.0,3,3,59.871233,30.472355,6200000,3,0
98.2,3,5,59.92616500000001,30.286161,12650000,3,0
38.7,10,16,59.859714,30.179369,4050000,1,0
57.0,10,10,60.015538,30.233376,6150000,3,0
85.0,2,6,59.930913,30.242691,14700000,2,0
105.0,6,8,59.96326,30.32972,25900000,3,0
25.3,15,22,60.05711899999999,30.424897,2950000,0,0
41.8,2,17,59.82028199999999,30.3382,3950000,2,0
65.0,7,9,59.830364,30.404298,5850000,3,0
34.0,8,26,59.86102800000001,30.191595,4150000,1,0
110.0,6,7,59.929136,30.356391,11100000,5,0
28.1,7,19,59.842264,30.306355,2950000,1,0
44.0,3,9,60.04574,30.346025,4700000,2,0
50.0,2,9,60.039535,30.347183,4900000,2,0
25.0,16,24,60.049792,30.426487,2700000,0,0
79.3,4,5,59.987699,30.315140000000003,8250000,4,0
35.0,11,19,60.078329,30.342135,4190000,1,0
41.3,1,19,59.76144,30.630126,3500000,1,0
25.3,5,5,59.754552,30.372588,3200000,0,0
60.3,5,10,60.008698,30.202132,6500000,2,0
149.8,3,5,59.94431,30.395432,74750000,4,0
57.5,4,9,60.95156600000001,28.535299,5800000,3,0
34.1,5,12,59.83879200000001,30.259131,2190000,1,0
61.0,1,6,59.935638,30.361673,6900000,3,0
46.0,4,10,60.021739,30.234274,5450000,2,0
52.7,1,9,59.73854300000001,30.576326,3650000,2,0
60.0,7,9,59.827465,30.201827,5800000,3,0
35.9,3,12,59.822711,30.33308,3900000,1,0
46.2,4,12,59.964669,30.410434,5500000,2,0
125.0,5,6,59.962845,30.313901,16250000,3,0
145.0,4,6,59.944341,30.378445000000006,34500000,3,0
60.8,10,17,59.822711,30.33308,6951000,2,0
81.1,6,6,59.875578,30.438317,7100000,3,0
33.3,4,10,60.023358,30.233591,4290000,1,0
35.0,2,12,59.994562,30.219173,5200000,3,0
79.1,4,7,59.853329,30.330304,11900000,3,0
50.2,5,5,59.957935,30.294928,7250000,2,0
27.1,15,24,59.863649,30.515078000000006,3250000,0,0
107.0,3,5,59.733328,30.458727000000003,10000000,4,0
72.0,11,12,60.009130000000006,30.273504,7200000,3,0
70.6,11,12,59.98306700000001,30.268590000000003,12800000,2,0
67.0,5,5,59.91392,30.346752,9000000,3,0
35.7,8,17,59.822711,30.33308,3928000,1,0
37.0,3,5,59.724437,30.416533,4100000,1,0
72.5,3,4,59.70257700000001,30.379954,7500000,3,0
96.0,11,14,60.008153,30.29509,13750000,3,0
42.2,11,24,59.993419,30.222883000000003,6370000,1,0
82.1,4,7,59.928338,30.314431,14400000,2,0
110.0,4,5,59.937229,30.372705,8400000,4,0
31.9,3,9,59.825506,30.202348,3350000,1,0
41.6,6,16,59.790177,30.163415000000004,3600000,1,0
15.8,2,5,59.91435799999999,30.319381,2300000,0,0
138.0,3,6,59.964124,30.285873,11800000,5,0
70.0,3,6,59.732380000000006,30.401352000000006,6200000,3,0
71.0,6,8,59.96326,30.32972,15900000,2,0
32.0,3,5,59.959557,30.416767,3300000,1,0
128.0,7,14,59.850766,30.295458,10800000,3,0
76.2,4,4,59.91461500000001,30.297722,8900000,3,0
47.8,5,5,59.858828,30.358906,4400000,2,0
66.0,12,16,59.956183,30.40676,8200000,2,0
43.7,3,4,59.702972,30.394974,5500000,1,0
13.5,1,9,60.00201800000001,30.292916,1495000,0,0
94.5,3,4,59.936792,30.327636,27000000,3,0
54.0,4,12,59.829509,30.215185,5100000,3,0
29.0,2,4,59.743672,30.615061,2850000,1,0
40.0,2,2,59.9769,30.546897,1800000,2,0
95.3,12,13,59.98306700000001,30.268590000000003,14900000,3,0
32.6,19,24,59.806821,30.369282,3650000,1,0
37.0,21,25,59.913144,30.449996,5291000,1,0
131.0,3,5,59.939708,30.377924,14900000,4,0
42.5,10,18,59.810478,30.377475,4160000,1,0
116.3,18,24,59.85533100000001,30.319839,19500000,3,0
36.0,14,17,59.842264,30.306355,5400000,1,0
25.2,6,6,59.852438,30.140697,3490000,0,0
32.0,1,5,59.724437,30.416533,3250000,1,0
41.7,19,28,60.053952,30.327196,4300000,1,0
72.6,3,4,59.924546,30.354424,6900000,4,0
110.0,5,13,59.959692,30.2215,18800000,3,0
105.0,6,6,59.875005,30.321123,11900000,4,0
62.6,3,9,59.89364200000001,30.487788,5490000,3,0
54.1,4,5,59.869869,30.269982,6350000,2,0
66.3,5,8,59.822711,30.33308,7267000,2,0
26.0,11,25,59.85184200000001,30.137993,3300000,0,0
25.0,10,16,59.980988,30.37425,3800000,0,0
52.0,11,14,59.962435,30.405062,6200000,1,0
26.4,2,16,59.822711,30.33308,3346000,0,0
105.0,6,11,59.94969,30.262796,10200000,3,0
16.0,2,4,59.913722,30.328669,1900000,0,0
65.2,3,6,59.925385,30.317961,8900000,3,0
74.0,12,18,60.06654,30.45685,5200000,3,0
43.0,4,8,59.698568,30.414566,4900000,1,0
42.0,1,2,59.939365,30.377340000000004,5200000,1,0
64.8,5,14,59.856162,30.223234,6500000,1,0
106.0,6,8,59.873555,30.263963,11250000,3,0
99.0,3,5,59.963931,30.296725,11500000,3,0
55.4,6,12,60.016757,30.250983,7299000,2,0
58.9,3,5,59.87067800000001,30.441992,5200000,3,0
31.0,12,17,59.877398,30.457595,3900000,1,0
34.0,7,22,59.987996,30.378579,6000000,1,0
45.0,3,5,59.938662,30.235954,5600000,2,0
80.0,11,16,59.956183,30.40676,9750000,3,0
68.8,6,16,60.009615,30.203435,7200000,2,0
43.0,5,7,60.05861899999999,30.288883,6450000,1,0
25.0,10,24,60.03771,30.225578,3299000,0,0
49.0,9,16,59.956183,30.40676,6365000,1,0
52.0,1,6,59.928848,30.380205,6300000,2,0
31.1,1,12,60.053436,30.439315,2440000,1,0
64.5,5,8,60.00503199999999,30.353202000000003,8000000,2,0
60.0,5,6,59.996749,30.244389,6499000,2,0
48.0,3,10,59.731777,30.607282,3729000,1,0
94.0,2,5,59.942372,30.391551,11500000,3,0
38.0,27,27,60.077602,30.336422,3950000,1,0
200.0,4,6,59.941903,30.345548,40000000,4,0
108.0,3,6,59.93218,30.369471,15500000,4,0
49.0,1,5,59.743449,30.561279,3690000,4,0
35.3,3,9,59.70407,30.3625,3600000,1,0
20.7,2,5,59.930715,30.384463,2450000,0,0
95.0,6,10,59.83779300000001,30.156732,9207890,3,0
109.0,3,4,59.924551,30.351675,10600000,3,0
61.5,1,5,59.865763,30.446007,5375000,3,0
58.0,5,5,59.831874,30.171724,4700000,3,0
25.9,7,18,59.728855,30.401936,2500000,0,0
48.0,4,12,59.980312,30.382155,4530000,2,0
48.2,6,10,59.83779300000001,30.156732,4901220,1,0
49.6,2,9,59.724437,30.416533,5250000,2,0
98.0,5,5,59.960584,30.311062,10950000,4,0
34.0,6,12,59.904103000000006,30.323612,7100000,0,0
40.0,5,6,59.96155200000001,30.322866,5300000,2,0
26.0,15,17,60.059459,30.458035,2268000,0,0
158.0,7,9,59.838186,30.250228000000003,14800000,4,0
32.0,1,12,60.046441,30.403274,3200000,1,0
220.0,2,4,60.031935,30.29156,29100000,5,0
50.0,3,6,59.960683,30.316919,8900000,2,0
50.6,4,4,59.914272,30.325741,7300000,2,0
76.0,6,25,59.936544,30.219739,9250000,2,0
79.0,13,25,59.85015600000001,30.282154,10100000,2,0
11.5,1,7,59.911263,30.325543,1650000,0,0
86.6,5,6,59.962228,30.303741,10900000,3,0
53.5,17,17,59.979561,30.507937,4900000,2,0
35.0,2,16,59.99701,30.208088,4650000,1,0
22.7,12,21,59.99723,30.27751,2558000,0,0
53.2,15,17,60.059459,30.458035,3900000,2,0
44.0,4,4,59.72486800000001,30.406266,4790000,1,0
38.3,1,19,60.03315300000001,30.236448,3250000,1,0
28.0,19,24,60.048795,30.429891,2600000,0,0
88.0,2,6,59.954633,30.304738,8500000,4,0
32.0,5,5,59.966926,30.399843,3300000,1,0
62.0,2,9,60.00169399999999,30.288748,6990000,3,0
85.0,5,8,59.968434,30.302357,8100000,4,0
50.2,5,5,59.733881,30.605494,4650000,1,0
38.0,2,5,59.984521,30.347183,4900000,1,0
97.0,3,18,59.839637,30.356625,15500000,3,0
30.9,5,9,59.983878,30.422741,3500000,1,0
46.2,3,5,59.87752,30.381185,4250000,2,0
41.9,6,17,59.919612,30.46179,5900500,1,0
60.1,6,7,59.914525,30.350759000000004,10250000,2,0
68.0,9,13,59.84814,30.41409,8550000,2,0
35.1,9,12,59.834411,30.153983,3150000,1,0
98.4,1,9,59.745263,30.079018,6150000,4,0
36.4,7,11,59.962778,30.270108,6890000,0,0
24.0,6,8,59.835247,30.154567,2280000,0,0
56.0,7,15,59.98485,30.370171000000006,6500000,2,0
48.2,7,10,59.83779300000001,30.156732,4901220,1,0
112.0,17,19,59.902298,30.320899,15500000,2,0
143.0,3,3,59.984283,30.285415000000004,18900000,4,0
41.0,5,5,59.94275500000001,30.232801,4950000,2,0
30.0,2,18,59.728855,30.401936,2700000,0,0
64.9,9,14,59.969497,30.428939,4312000,3,0
76.6,2,10,59.959233,30.27221,11490000,2,0
59.0,14,15,59.916284,30.439548,7500000,2,0
285.8,4,7,59.94115,30.218069,28694700,5,0
102.0,1,2,59.988046,30.347246,10500000,5,0
45.5,8,9,59.874277,30.387967,6450000,2,0
39.0,10,12,59.74592,30.06531,2999000,1,0
61.0,18,22,59.840849,30.312383,12760000,2,0
57.1,3,3,59.956723,30.482164,4600000,3,0
100.0,3,12,59.969304,30.287984,37000000,4,0
22.4,12,18,60.06654,30.45685,2300000,0,0
81.0,6,25,60.022369,30.246401,8900000,3,0
71.5,7,17,59.935782,30.247973,15200000,2,0
98.2,2,4,59.93319,30.323899,23900000,3,0
95.0,24,25,60.03354,30.242036,11700000,3,0
63.0,2,7,59.830373,30.148961,6000000,2,0
128.8,4,5,59.928934,30.311889,12800000,4,0
62.0,6,6,59.939397,30.269713,6500000,3,0
52.0,2,6,59.843037,30.212319,7500000,2,0
70.0,2,4,59.848077,30.152869,9700000,2,0
96.0,5,7,59.98306700000001,30.268590000000003,13000000,3,0
63.0,3,4,59.703062,30.393806,5700000,3,0
150.0,5,6,59.877768,30.323567,38000000,4,0
43.0,1,4,59.876996,29.895196,3500000,2,0
32.5,22,22,59.844628,30.320081,4900000,1,0
95.0,7,8,59.935913,30.381939000000006,7800000,4,0
44.0,1,5,59.724437,30.416533,4199000,2,0
301.3,5,5,59.975603,30.249492,132500000,4,0
24.0,5,16,60.008698,30.202132,3250000,0,0
65.4,5,12,60.006075,30.24977,8200000,3,0
61.0,4,9,60.013735,30.283277,6200000,3,0
45.3,3,5,59.969286,30.433089,3750000,2,0
187.0,3,7,59.973221,30.259571,65000000,3,0
42.0,13,17,60.085092,29.954269,6000000,2,0
41.1,2,5,59.756047,30.629371000000006,3235000,1,0
115.0,3,4,60.030892,30.286942,16600000,4,0
160.0,4,5,59.926927,30.333107,14999000,5,0
78.8,2,18,60.033279,30.449690000000004,7000000,3,0
36.5,5,17,60.056279,30.441399,3330000,1,0
132.0,3,3,59.94289000000001,30.321626,30000000,5,0
83.7,5,5,59.931062,30.365096,9100000,2,0
65.3,5,5,59.942137,30.391246,7400000,2,0
151.0,2,5,59.975936,30.246455,65000000,3,0
59.0,4,9,59.930827,30.426801,6100000,3,0
44.4,3,5,59.855642,30.385757,4650000,2,0
28.0,9,19,59.851851,30.142179,3650000,0,0
70.0,8,16,59.954701,30.408664,8830000,2,0
28.0,15,18,59.808962,30.377007,3250000,0,0
46.7,6,10,59.83779300000001,30.156732,4725180,1,0
61.2,1,4,59.94537800000001,30.378319,5800000,2,0
98.0,5,16,60.06081500000001,30.316623,10950000,3,0
50.0,1,6,59.93071,30.259598,7500000,2,0
156.6,2,7,59.941930000000006,30.273593,13400000,5,0
31.4,8,12,60.048305000000006,30.392153000000004,3350000,1,0
44.8,5,5,59.849139,30.370019,4300000,2,0
79.8,5,9,59.959435,30.259220000000006,19500000,2,0
23.9,12,17,59.82028199999999,30.3382,3100000,0,0
50.0,8,9,60.00146899999999,30.292054,5500000,2,0
95.0,2,5,59.961188,30.293024,13500000,3,0
15.7,2,15,60.055111,30.360523,1660000,0,0
72.2,3,10,59.925863,30.451711,6900000,3,0
60.6,3,4,59.724437,30.416533,7000000,2,0
153.1,6,9,59.964822,30.326271,28300000,4,0
94.7,12,24,59.864096,30.170862,9000000,3,0
67.9,6,26,60.053952,30.327196,6990000,2,0
79.0,2,12,60.025084,30.29986,7490000,3,0
91.0,11,21,60.053952,30.327196,9099099,3,0
75.4,3,4,59.928293,30.372956,10600000,3,0
43.0,4,5,59.77366899999999,30.596798,3100000,2,0
50.0,2,10,59.865524,30.259921,7100000,2,0
29.0,8,21,59.838023,30.35216,3900000,0,0
95.6,3,6,59.956557,30.331508000000003,10700000,4,0
88.3,5,9,59.964822,30.326271,15850000,3,0
61.0,1,5,59.925615,30.354541,6850000,2,0
97.0,4,16,59.862565,30.167314,7400000,3,0
69.0,8,10,59.96271899999999,30.267485,15500000,1,0
39.9,12,17,59.82028199999999,30.3382,4645000,1,0
101.0,7,9,60.014342000000006,30.263703000000003,8500000,5,0
27.5,10,18,59.728855,30.401936,2915000,0,0
45.0,4,5,59.875099,29.888728000000004,3900000,2,0
171.0,18,18,59.93222,30.254325,77700000,5,0
102.0,8,9,59.930539,30.382334000000004,19850000,3,0
40.4,4,22,59.85260600000001,30.288407,5250000,1,0
112.0,8,8,59.938189,30.37195,15900000,2,0
42.0,2,9,59.72715899999999,30.467468,3300000,1,0
41.7,2,5,59.960899,30.431832,4100000,2,0
28.0,3,6,59.955953,30.305106,3700000,0,0
187.0,2,6,59.95459200000001,30.327888,25000000,7,0
87.1,3,10,59.959233,30.27221,14850600,2,0
52.0,2,5,59.73980400000001,30.415779,5600000,3,0
95.1,2,7,59.963242,30.297183,8290000,4,0
24.8,12,25,59.891665,30.454047,3500000,0,0
154.5,5,9,59.964822,30.326271,28550000,5,0
43.0,5,5,59.908028,29.768965,2999000,2,0
72.5,2,5,59.93135899999999,30.26726,7290000,3,0
25.0,12,12,59.74592,30.06531,2250000,0,0
49.0,7,10,60.023353,30.235388,5500000,2,0
57.8,4,5,59.83920300000001,30.178165000000003,4400000,3,0
98.0,6,6,59.938076,30.347022,11000000,3,0
72.5,3,4,59.736548,30.455475,6100000,3,0
38.0,6,24,60.039413,30.224294,5000000,1,0
54.0,13,15,60.01289000000001,30.293275,5800000,2,0
43.0,2,7,59.92431600000001,30.415949,5300000,2,0
116.0,7,22,59.840849,30.312383,18500000,3,0
37.4,1,22,59.985404,30.387257,4249000,1,0
47.9,12,17,59.82028199999999,30.3382,5340000,1,0
41.2,6,7,59.953516,30.425705,4450000,2,0
43.0,1,5,59.872331,30.303696,5900000,2,0
44.0,17,20,60.051917,30.335559000000003,6100000,1,0
114.8,3,4,59.920533,30.282478,9800000,5,0
76.6,3,10,59.959233,30.27221,13826300,2,0
107.2,8,9,59.964822,30.326271,21950000,4,0
28.3,7,14,59.858367,30.196257,3490000,0,0
30.6,3,3,59.655753,30.404514,2390000,1,0
85.0,5,5,59.932324,30.23908,9500000,3,0
76.7,2,10,59.959233,30.27221,13460800,2,0
87.0,5,10,59.928879,30.26037,13250000,3,0
55.0,8,9,60.02341600000001,30.243967,6300000,2,0
85.0,3,6,59.937414,30.372255,7750000,3,0
89.3,4,4,59.80690300000001,30.387994,9376000,2,0
44.5,6,6,59.933595,30.247336,4800000,2,0
76.9,2,6,59.911547,30.321105,11000000,2,0
95.4,9,10,59.859352,30.159148,7500000,3,0
101.0,2,5,59.901071,30.426091,7925000,4,0
25.0,10,24,59.831087,30.545037,2450000,0,0
88.8,16,25,60.053952,30.327196,9046000,3,0
95.3,1,6,59.966831000000006,30.314575,12500000,4,0
181.6,14,14,59.962435,30.405062,27315000,5,0
58.9,3,4,59.96054300000001,30.323459000000003,8650000,2,0
74.0,6,11,59.963539,30.273171,13070000,2,0
69.0,2,25,60.05648100000001,30.312176,9600000,2,0
31.4,8,9,60.015651,30.416408,3400000,1,0
285.0,4,5,59.933023,30.347336,34000000,9,0
81.9,1,4,59.909278,30.312517,7700000,3,0
177.9,3,4,59.936517,30.283834,55350000,4,0
38.0,17,22,60.048121,30.434724,3990000,1,0
290.0,6,7,59.94517,30.385263,55000000,5,0
55.0,5,5,60.00375,30.324779,6300000,2,0
45.0,8,15,59.77678100000001,30.326082,4460000,2,0
72.3,2,4,59.74801,30.613381,4800000,2,0
46.0,1,5,59.827872,30.224932,5500000,2,0
39.4,13,17,59.82028199999999,30.3382,4840000,1,0
30.2,12,20,60.059944,30.428795,3500000,1,0
23.5,8,8,59.835247,30.154567,2306000,0,0
25.0,9,15,59.916284,30.439548,3800000,0,0
26.0,6,18,59.89255,30.450202,3450000,0,0
63.0,4,6,59.98241899999999,30.343635,7500000,3,0
32.8,5,13,59.98485,30.370171000000006,4800000,1,0
48.0,6,9,60.024037,30.246626000000006,5200000,2,0
36.5,7,9,59.95379499999999,30.480089000000003,4145000,1,0
45.8,5,5,59.955773,30.43211,4400000,2,0
119.0,9,10,59.963539,30.273171,22500000,3,0
154.0,7,9,59.964822,30.326271,30000000,5,0
73.5,4,6,59.95521,30.303382,16900000,2,0
203.0,5,10,59.96271899999999,30.267485,58000000,3,0
49.0,4,4,59.938081,30.34633,8500000,1,0
29.5,16,16,59.99701,30.208088,4250000,0,0
71.0,6,9,59.882139,30.473424,6750000,3,0
19.0,1,10,59.919482,30.460326,2420000,0,0
69.6,3,13,59.913726,30.438479,12236000,3,0
45.0,3,5,59.961665,30.422049,4300000,2,0
49.2,1,4,59.946243,30.27884,7700000,1,0
42.5,7,7,59.964147,30.282936,8330000,1,0
64.9,3,3,59.748514,30.610516,4800000,2,0
76.0,5,7,59.872137,30.439036,7200000,3,0
72.0,7,9,59.885223,30.47849,6750000,3,0
30.0,7,17,60.059459,30.458035,2320000,1,0
39.0,3,10,59.910203,30.471789,4240000,1,0
39.0,11,12,59.958737,30.47999,4000000,1,0
82.7,2,7,59.926278,30.366839,12000000,2,0
31.0,4,5,59.85958299999999,30.295126,3100000,1,0
19.4,1,6,59.94224499999999,30.3579,2610000,0,0
44.1,6,9,60.01995400000001,30.391174,4650000,2,0
45.0,4,5,59.833497,30.152536,5500000,2,0
71.5,1,11,59.963539,30.273171,10369000,3,0
68.0,3,9,59.845356,30.12556,5500000,3,0
73.9,6,26,60.063464,30.211843,9100000,3,0
50.5,9,10,60.00971,30.241604,6100000,2,0
30.0,4,9,59.904699,30.467764000000006,3600000,1,0
47.0,2,7,59.956931,30.312562,8490000,2,0
166.3,3,18,59.86832,30.311583,18000000,4,0
58.0,1,9,60.047178,30.32257,5350000,3,0
80.0,25,26,60.053952,30.327196,8980000,3,0
42.0,3,9,60.008698,30.202132,4850000,1,0
107.0,11,18,59.833068,30.31232,12000000,4,0
56.3,1,2,59.703217,30.374735,4600000,2,0
55.2,4,5,59.885268,29.86106,4800000,2,0
35.0,6,9,60.031014,30.137921,3550000,1,0
75.4,9,12,59.77678100000001,30.326082,7600000,3,0
65.0,5,25,59.862565,30.167314,5600000,2,0
51.8,1,7,59.856284,30.32371,7400000,2,0
43.2,2,25,59.993419,30.222883000000003,5850000,1,0
25.0,2,6,59.942264,30.392297,3280000,0,0
25.9,11,25,60.033265,30.228040000000004,3850000,0,0
56.0,4,21,60.053952,30.327196,5935000,2,0
131.9,3,7,59.964147,30.282936,28910000,3,0
50.0,4,4,59.96388100000001,30.274716,6300000,3,0
55.3,9,16,59.971262,30.423756,5300000,2,0
65.4,1,3,59.892189,30.42557,5250000,3,0
44.0,3,5,59.94262,30.356292,8300000,1,0
128.3,8,9,60.001388,30.326962,13000000,3,0
73.0,2,6,59.872475,30.435703000000004,7300000,3,0
72.0,1,4,59.701936,30.393159000000004,6200000,3,0
174.0,7,16,59.968263,30.428346,16878000,4,0
62.6,7,10,59.96271899999999,30.267485,13950000,2,0
117.9,3,9,59.939767,30.353184,25500000,3,0
57.0,2,23,59.945562,30.237005,7950000,1,0
50.6,5,10,59.843584,30.435497,5950000,2,0
35.0,6,9,59.971159,30.38767,4000000,1,0
45.0,18,25,59.873202,30.474744,4950000,1,0
28.6,20,25,60.053952,30.327196,3426000,0,0
42.5,5,5,59.842237,30.272273,4650000,3,0
44.0,2,5,60.02539,30.311691,4850000,1,0
61.0,1,9,60.07082800000001,30.321357,5600000,3,0
84.5,3,6,59.958895,30.308376000000006,8100000,4,0
82.7,4,6,59.939767,30.353184,21900000,2,0
203.1,2,5,59.84962700000001,30.325938,32000000,4,0
37.6,4,5,59.955836,30.351926,4890000,1,0
39.0,26,27,60.073759,30.338317,4299000,1,0
38.5,9,14,60.025448,30.22115,4150000,1,0
54.0,16,16,59.853125,30.139726,8500000,2,0
36.0,7,23,60.079639,30.33608,4000111,1,0
30.4,1,2,59.880234,29.854835,2600000,1,0
113.0,17,18,59.8893,30.487985,10500000,3,0
173.0,4,4,60.054428,30.000452000000006,9900000,4,0
71.0,12,12,59.958737,30.47999,6370000,3,0
49.3,5,5,59.844542,30.26894,4699000,4,0
52.1,15,15,60.039535,30.347183,5470000,3,0
39.0,2,25,59.8105,30.358287,3590000,1,0
28.3,10,23,59.864295,30.513479,3000000,0,0
82.5,5,5,59.95506999999999,30.297938,8200000,4,0
23.8,5,24,59.831087,30.545037,2600000,0,0
104.0,13,20,59.983369,30.313874,15775000,4,0
43.0,6,10,60.042339,30.465977,3650000,1,0
26.2,7,17,60.06329399999999,30.432766,3000000,0,0
52.0,8,16,59.983752,30.397633000000006,6599000,2,0
59.2,3,5,59.968061,30.434868,5650000,3,0
58.4,3,24,59.86311600000001,30.51401,6325000,2,0
57.3,9,9,60.024945,30.248494,5450000,2,0
35.0,14,20,59.728855,30.401936,3450000,0,0
117.0,4,6,59.939663,30.289772,35907000,3,0
55.2,5,5,59.874788,30.302043,6950000,3,0
75.0,6,14,59.980258,30.391731,8900000,2,0
38.5,4,24,59.826302,30.332478,5400000,1,0
33.2,9,18,59.860156,30.199949,4125000,1,0
72.7,9,25,59.840004,30.354190000000006,8288000,2,0
57.0,5,5,60.00285,30.36055,6499000,3,0
52.8,4,5,59.98539,30.522831,4600000,2,0
88.0,8,9,60.026761,30.313586,15000000,2,0
74.0,6,9,59.82855,30.407703,6680000,3,0
43.9,2,25,59.840004,30.354190000000006,5166000,1,0
31.6,3,19,60.033985,30.454236,2830885,0,0
44.0,2,9,59.851783,30.365626,6000000,2,0
19.0,1,4,59.926273,30.331634,3000000,0,0
29.6,9,13,60.038555,30.401531,4200000,1,0
